,index,interval,Power (W),temperature,radiation_surface,cloud_cover,month,hour_day,available
27555,27555,2019-10-15 00:45:00,0.0,12.485,0.0,0.944,10,0,0.0
27556,27556,2019-10-15 01:00:00,0.0,12.162,0.0,0.944,10,1,0.0
27557,27557,2019-10-15 01:15:00,0.0,12.162,0.0,0.944,10,1,0.0
27558,27558,2019-10-15 01:30:00,0.0,12.162,0.0,0.944,10,1,0.0
27559,27559,2019-10-15 01:45:00,0.0,12.162,0.0,0.944,10,1,0.0
27560,27560,2019-10-15 02:00:00,0.0,11.965,0.0,0.944,10,2,0.0
27561,27561,2019-10-15 02:15:00,0.0,11.965,0.0,0.944,10,2,0.0
27562,27562,2019-10-15 02:30:00,0.0,11.965,0.0,0.944,10,2,0.0
27563,27563,2019-10-15 02:45:00,0.0,11.965,0.0,0.944,10,2,0.0
27564,27564,2019-10-15 03:00:00,0.0,11.691,0.0,0.941,10,3,0.0
27565,27565,2019-10-15 03:15:00,0.0,11.691,0.0,0.941,10,3,0.0
27566,27566,2019-10-15 03:30:00,0.0,11.691,0.0,0.941,10,3,0.0
27567,27567,2019-10-15 03:45:00,0.0,11.691,0.0,0.941,10,3,0.0
27568,27568,2019-10-15 04:00:00,0.0,11.45,0.0,0.94,10,4,0.0
27569,27569,2019-10-15 04:15:00,0.0,11.45,0.0,0.94,10,4,0.0
27570,27570,2019-10-15 04:30:00,0.0,11.45,0.0,0.94,10,4,0.0
27571,27571,2019-10-15 04:45:00,0.0,11.45,0.0,0.94,10,4,0.0
27572,27572,2019-10-15 05:00:00,0.0,11.151,0.675,0.94,10,5,0.0
27573,27573,2019-10-15 05:15:00,0.0,11.151,0.675,0.94,10,5,0.0
27574,27574,2019-10-15 05:30:00,0.0,11.151,0.675,0.94,10,5,0.0
27575,27575,2019-10-15 05:45:00,0.0,11.151,0.675,0.94,10,5,0.0
27576,27576,2019-10-15 06:00:00,1280.0,11.721,44.897,0.941,10,6,1.0
27577,27577,2019-10-15 06:15:00,1280.0,11.721,44.897,0.941,10,6,1.0
27578,27578,2019-10-15 06:30:00,1280.0,11.721,44.897,0.941,10,6,1.0
27579,27579,2019-10-15 06:45:00,1280.0,11.721,44.897,0.941,10,6,1.0
27580,27580,2019-10-15 07:00:00,5284.0,13.012,138.244,0.941,10,7,1.0
27581,27581,2019-10-15 07:15:00,5284.0,13.012,138.244,0.941,10,7,1.0
27582,27582,2019-10-15 07:30:00,5284.0,13.012,138.244,0.941,10,7,1.0
27583,27583,2019-10-15 07:45:00,5284.0,13.012,138.244,0.941,10,7,1.0
27584,27584,2019-10-15 08:00:00,10068.0,15.014,237.992,0.941,10,8,1.0
27585,27585,2019-10-15 08:15:00,10068.0,15.014,237.992,0.941,10,8,1.0
27586,27586,2019-10-15 08:30:00,10068.0,15.014,237.992,0.941,10,8,1.0
27587,27587,2019-10-15 08:45:00,10068.0,15.014,237.992,0.941,10,8,1.0
27588,27588,2019-10-15 09:00:00,13220.0,17.497,308.377,0.942,10,9,1.0
27589,27589,2019-10-15 09:15:00,13220.0,17.497,308.377,0.942,10,9,1.0
27590,27590,2019-10-15 09:30:00,13220.0,17.497,308.377,0.942,10,9,1.0
27591,27591,2019-10-15 09:45:00,13220.0,17.497,308.377,0.942,10,9,1.0
27592,27592,2019-10-15 10:00:00,15640.0,19.489,358.56,0.943,10,10,1.0
27593,27593,2019-10-15 10:15:00,15640.0,19.489,358.56,0.943,10,10,1.0
27594,27594,2019-10-15 10:30:00,15640.0,19.489,358.56,0.943,10,10,1.0
27595,27595,2019-10-15 10:45:00,15640.0,19.489,358.56,0.943,10,10,1.0
27596,27596,2019-10-15 11:00:00,17044.0,20.886,381.201,0.921,10,11,1.0
27597,27597,2019-10-15 11:15:00,17044.0,20.886,381.201,0.921,10,11,1.0
27598,27598,2019-10-15 11:30:00,17044.0,20.886,381.201,0.921,10,11,1.0
27599,27599,2019-10-15 11:45:00,17044.0,20.886,381.201,0.921,10,11,1.0
27600,27600,2019-10-15 12:00:00,14900.0,21.61,339.509,0.924,10,12,1.0
27601,27601,2019-10-15 12:15:00,14900.0,21.61,339.509,0.924,10,12,1.0
27602,27602,2019-10-15 12:30:00,14900.0,21.61,339.509,0.924,10,12,1.0
27603,27603,2019-10-15 12:45:00,14900.0,21.61,339.509,0.924,10,12,1.0
27604,27604,2019-10-15 13:00:00,9324.0,21.612,236.874,0.932,10,13,1.0
27605,27605,2019-10-15 13:15:00,9324.0,21.612,236.874,0.932,10,13,1.0
27606,27606,2019-10-15 13:30:00,9324.0,21.612,236.874,0.932,10,13,1.0
27607,27607,2019-10-15 13:45:00,9324.0,21.612,236.874,0.932,10,13,1.0
27608,27608,2019-10-15 14:00:00,4284.0,20.754,128.507,0.939,10,14,1.0
27609,27609,2019-10-15 14:15:00,4284.0,20.754,128.507,0.939,10,14,1.0
27610,27610,2019-10-15 14:30:00,4284.0,20.754,128.507,0.939,10,14,1.0
27611,27611,2019-10-15 14:45:00,4284.0,20.754,128.507,0.939,10,14,1.0
27612,27612,2019-10-15 15:00:00,1360.0,18.714,49.739,0.939,10,15,1.0
27613,27613,2019-10-15 15:15:00,1360.0,18.714,49.739,0.939,10,15,1.0
27614,27614,2019-10-15 15:30:00,1360.0,18.714,49.739,0.939,10,15,1.0
27615,27615,2019-10-15 15:45:00,1360.0,18.714,49.739,0.939,10,15,1.0
27616,27616,2019-10-15 16:00:00,0.0,16.757,3.215,0.939,10,16,0.0
27617,27617,2019-10-15 16:15:00,0.0,16.757,3.215,0.939,10,16,0.0
27618,27618,2019-10-15 16:30:00,0.0,16.757,3.215,0.939,10,16,0.0
27619,27619,2019-10-15 16:45:00,0.0,16.757,3.215,0.939,10,16,0.0
27620,27620,2019-10-15 17:00:00,0.0,15.787,0.0,0.941,10,17,0.0
27621,27621,2019-10-15 17:15:00,0.0,15.787,0.0,0.941,10,17,0.0
27622,27622,2019-10-15 17:30:00,0.0,15.787,0.0,0.941,10,17,0.0
27623,27623,2019-10-15 17:45:00,0.0,15.787,0.0,0.941,10,17,0.0
27624,27624,2019-10-15 18:00:00,0.0,15.04,0.0,0.895,10,18,0.0
27625,27625,2019-10-15 18:15:00,0.0,15.04,0.0,0.895,10,18,0.0
27626,27626,2019-10-15 18:30:00,0.0,15.04,0.0,0.895,10,18,0.0
27627,27627,2019-10-15 18:45:00,0.0,15.04,0.0,0.895,10,18,0.0
27628,27628,2019-10-15 19:00:00,0.0,14.078,0.0,0.73,10,19,0.0
27629,27629,2019-10-15 19:15:00,0.0,14.078,0.0,0.73,10,19,0.0
27630,27630,2019-10-15 19:30:00,0.0,14.078,0.0,0.73,10,19,0.0
27631,27631,2019-10-15 19:45:00,0.0,14.078,0.0,0.73,10,19,0.0
27632,27632,2019-10-15 20:00:00,0.0,13.002,0.0,0.742,10,20,0.0
27633,27633,2019-10-15 20:15:00,0.0,13.002,0.0,0.742,10,20,0.0
27634,27634,2019-10-15 20:30:00,0.0,13.002,0.0,0.742,10,20,0.0
27635,27635,2019-10-15 20:45:00,0.0,13.002,0.0,0.742,10,20,0.0
27636,27636,2019-10-15 21:00:00,0.0,12.082,0.0,0.81,10,21,0.0
27637,27637,2019-10-15 21:15:00,0.0,12.082,0.0,0.81,10,21,0.0
27638,27638,2019-10-15 21:30:00,0.0,12.082,0.0,0.81,10,21,0.0
27639,27639,2019-10-15 21:45:00,0.0,12.082,0.0,0.81,10,21,0.0
27640,27640,2019-10-15 22:00:00,0.0,11.395,0.0,0.825,10,22,0.0
27641,27641,2019-10-15 22:15:00,0.0,11.395,0.0,0.825,10,22,0.0
27642,27642,2019-10-15 22:30:00,0.0,11.395,0.0,0.825,10,22,0.0
27643,27643,2019-10-15 22:45:00,0.0,11.395,0.0,0.825,10,22,0.0
27644,27644,2019-10-15 23:00:00,0.0,10.73,0.0,0.769,10,23,0.0
27645,27645,2019-10-15 23:15:00,0.0,10.73,0.0,0.769,10,23,0.0
27646,27646,2019-10-15 23:30:00,0.0,10.73,0.0,0.769,10,23,0.0
27647,27647,2019-10-15 23:45:00,0.0,10.73,0.0,0.769,10,23,0.0
27648,27648,2019-10-16 00:00:00,0.0,10.125,0.0,0.69,10,0,0.0
27649,27649,2019-10-16 00:15:00,0.0,10.125,0.0,0.69,10,0,0.0
27650,27650,2019-10-16 00:30:00,0.0,10.125,0.0,0.69,10,0,0.0
27651,27651,2019-10-16 00:45:00,0.0,10.125,0.0,0.69,10,0,0.0
27652,27652,2019-10-16 01:00:00,0.0,9.699,0.0,0.651,10,1,0.0
27653,27653,2019-10-16 01:15:00,0.0,9.699,0.0,0.651,10,1,0.0
27654,27654,2019-10-16 01:30:00,0.0,9.699,0.0,0.651,10,1,0.0
27655,27655,2019-10-16 01:45:00,0.0,9.699,0.0,0.651,10,1,0.0
27656,27656,2019-10-16 02:00:00,0.0,9.533,0.0,0.636,10,2,0.0
27657,27657,2019-10-16 02:15:00,0.0,9.533,0.0,0.636,10,2,0.0
27658,27658,2019-10-16 02:30:00,0.0,9.533,0.0,0.636,10,2,0.0
27659,27659,2019-10-16 02:45:00,0.0,9.533,0.0,0.636,10,2,0.0
27660,27660,2019-10-16 03:00:00,0.0,9.487,0.0,0.599,10,3,0.0
27661,27661,2019-10-16 03:15:00,0.0,9.487,0.0,0.599,10,3,0.0
27662,27662,2019-10-16 03:30:00,0.0,9.487,0.0,0.599,10,3,0.0
27663,27663,2019-10-16 03:45:00,0.0,9.487,0.0,0.599,10,3,0.0
27664,27664,2019-10-16 04:00:00,0.0,9.788,0.0,0.687,10,4,0.0
27665,27665,2019-10-16 04:15:00,0.0,9.788,0.0,0.687,10,4,0.0
27666,27666,2019-10-16 04:30:00,0.0,9.788,0.0,0.687,10,4,0.0
27667,27667,2019-10-16 04:45:00,0.0,9.788,0.0,0.687,10,4,0.0
27668,27668,2019-10-16 05:00:00,0.0,10.766,0.366,0.902,10,5,0.0
27669,27669,2019-10-16 05:15:00,0.0,10.766,0.366,0.902,10,5,0.0
27670,27670,2019-10-16 05:30:00,0.0,10.766,0.366,0.902,10,5,0.0
27671,27671,2019-10-16 05:45:00,0.0,10.766,0.366,0.902,10,5,0.0
27672,27672,2019-10-16 06:00:00,452.0,12.031,24.768,0.963,10,6,1.0
27673,27673,2019-10-16 06:15:00,452.0,12.031,24.768,0.963,10,6,1.0
27674,27674,2019-10-16 06:30:00,452.0,12.031,24.768,0.963,10,6,1.0
27675,27675,2019-10-16 06:45:00,452.0,12.031,24.768,0.963,10,6,1.0
27676,27676,2019-10-16 07:00:00,1324.0,12.559,54.694,0.973,10,7,1.0
27677,27677,2019-10-16 07:15:00,1324.0,12.559,54.694,0.973,10,7,1.0
27678,27678,2019-10-16 07:30:00,1324.0,12.559,54.694,0.973,10,7,1.0
27679,27679,2019-10-16 07:45:00,1324.0,12.559,54.694,0.973,10,7,1.0
27680,27680,2019-10-16 08:00:00,2180.0,12.693,81.67,0.922,10,8,1.0
27681,27681,2019-10-16 08:15:00,2180.0,12.693,81.67,0.922,10,8,1.0
27682,27682,2019-10-16 08:30:00,2180.0,12.693,81.67,0.922,10,8,1.0
27683,27683,2019-10-16 08:45:00,2180.0,12.693,81.67,0.922,10,8,1.0
27684,27684,2019-10-16 09:00:00,2552.0,12.728,93.468,0.898,10,9,1.0
27685,27685,2019-10-16 09:15:00,2552.0,12.728,93.468,0.898,10,9,1.0
27686,27686,2019-10-16 09:30:00,2552.0,12.728,93.468,0.898,10,9,1.0
27687,27687,2019-10-16 09:45:00,2552.0,12.728,93.468,0.898,10,9,1.0
27688,27688,2019-10-16 10:00:00,3556.0,12.953,123.243,0.829,10,10,1.0
27689,27689,2019-10-16 10:15:00,3556.0,12.953,123.243,0.829,10,10,1.0
27690,27690,2019-10-16 10:30:00,3556.0,12.953,123.243,0.829,10,10,1.0
27691,27691,2019-10-16 10:45:00,3556.0,12.953,123.243,0.829,10,10,1.0
27692,27692,2019-10-16 11:00:00,4712.0,13.186,155.722,0.812,10,11,1.0
27693,27693,2019-10-16 11:15:00,4712.0,13.186,155.722,0.812,10,11,1.0
27694,27694,2019-10-16 11:30:00,4712.0,13.186,155.722,0.812,10,11,1.0
27695,27695,2019-10-16 11:45:00,4712.0,13.186,155.722,0.812,10,11,1.0
27696,27696,2019-10-16 12:00:00,4896.0,13.225,159.257,0.766,10,12,1.0
27697,27697,2019-10-16 12:15:00,4896.0,13.225,159.257,0.766,10,12,1.0
27698,27698,2019-10-16 12:30:00,4896.0,13.225,159.257,0.766,10,12,1.0
27699,27699,2019-10-16 12:45:00,4896.0,13.225,159.257,0.766,10,12,1.0
27700,27700,2019-10-16 13:00:00,4760.0,13.158,152.277,0.764,10,13,1.0
27701,27701,2019-10-16 13:15:00,4760.0,13.158,152.277,0.764,10,13,1.0
27702,27702,2019-10-16 13:30:00,4760.0,13.158,152.277,0.764,10,13,1.0
27703,27703,2019-10-16 13:45:00,4760.0,13.158,152.277,0.764,10,13,1.0
27704,27704,2019-10-16 14:00:00,1952.0,12.723,73.391,0.817,10,14,1.0
27705,27705,2019-10-16 14:15:00,1952.0,12.723,73.391,0.817,10,14,1.0
27706,27706,2019-10-16 14:30:00,1952.0,12.723,73.391,0.817,10,14,1.0
27707,27707,2019-10-16 14:45:00,1952.0,12.723,73.391,0.817,10,14,1.0
27708,27708,2019-10-16 15:00:00,584.0,12.234,29.368,0.782,10,15,1.0
27709,27709,2019-10-16 15:15:00,584.0,12.234,29.368,0.782,10,15,1.0
27710,27710,2019-10-16 15:30:00,584.0,12.234,29.368,0.782,10,15,1.0
27711,27711,2019-10-16 15:45:00,584.0,12.234,29.368,0.782,10,15,1.0
27712,27712,2019-10-16 16:00:00,0.0,11.478,1.846,0.534,10,16,0.0
27713,27713,2019-10-16 16:15:00,0.0,11.478,1.846,0.534,10,16,0.0
27714,27714,2019-10-16 16:30:00,0.0,11.478,1.846,0.534,10,16,0.0
27715,27715,2019-10-16 16:45:00,0.0,11.478,1.846,0.534,10,16,0.0
27716,27716,2019-10-16 17:00:00,0.0,10.978,0.0,0.243,10,17,0.0
27717,27717,2019-10-16 17:15:00,0.0,10.978,0.0,0.243,10,17,0.0
27718,27718,2019-10-16 17:30:00,0.0,10.978,0.0,0.243,10,17,0.0
27719,27719,2019-10-16 17:45:00,0.0,10.978,0.0,0.243,10,17,0.0
27720,27720,2019-10-16 18:00:00,0.0,10.491,0.0,0.091,10,18,0.0
27721,27721,2019-10-16 18:15:00,0.0,10.491,0.0,0.091,10,18,0.0
27722,27722,2019-10-16 18:30:00,0.0,10.491,0.0,0.091,10,18,0.0
27723,27723,2019-10-16 18:45:00,0.0,10.491,0.0,0.091,10,18,0.0
27724,27724,2019-10-16 19:00:00,0.0,10.256,0.0,0.145,10,19,0.0
27725,27725,2019-10-16 19:15:00,0.0,10.256,0.0,0.145,10,19,0.0
27726,27726,2019-10-16 19:30:00,0.0,10.256,0.0,0.145,10,19,0.0
27727,27727,2019-10-16 19:45:00,0.0,10.256,0.0,0.145,10,19,0.0
27728,27728,2019-10-16 20:00:00,0.0,10.621,0.0,0.399,10,20,0.0
27729,27729,2019-10-16 20:15:00,0.0,10.621,0.0,0.399,10,20,0.0
27730,27730,2019-10-16 20:30:00,0.0,10.621,0.0,0.399,10,20,0.0
27731,27731,2019-10-16 20:45:00,0.0,10.621,0.0,0.399,10,20,0.0
27732,27732,2019-10-16 21:00:00,0.0,11.116,0.0,0.488,10,21,0.0
27733,27733,2019-10-16 21:15:00,0.0,11.116,0.0,0.488,10,21,0.0
27734,27734,2019-10-16 21:30:00,0.0,11.116,0.0,0.488,10,21,0.0
27735,27735,2019-10-16 21:45:00,0.0,11.116,0.0,0.488,10,21,0.0
27736,27736,2019-10-16 22:00:00,0.0,11.303,0.0,0.568,10,22,0.0
27737,27737,2019-10-16 22:15:00,0.0,11.303,0.0,0.568,10,22,0.0
27738,27738,2019-10-16 22:30:00,0.0,11.303,0.0,0.568,10,22,0.0
27739,27739,2019-10-16 22:45:00,0.0,11.303,0.0,0.568,10,22,0.0
27740,27740,2019-10-16 23:00:00,0.0,11.541,0.0,0.831,10,23,0.0
27741,27741,2019-10-16 23:15:00,0.0,11.541,0.0,0.831,10,23,0.0
27742,27742,2019-10-16 23:30:00,0.0,11.541,0.0,0.831,10,23,0.0
27743,27743,2019-10-16 23:45:00,0.0,11.541,0.0,0.831,10,23,0.0
27744,27744,2019-10-17 00:00:00,0.0,11.823,0.0,0.975,10,0,0.0
27745,27745,2019-10-17 00:15:00,0.0,11.823,0.0,0.975,10,0,0.0
27746,27746,2019-10-17 00:30:00,0.0,11.823,0.0,0.975,10,0,0.0
27747,27747,2019-10-17 00:45:00,0.0,11.823,0.0,0.975,10,0,0.0
27748,27748,2019-10-17 01:00:00,0.0,11.906,0.0,0.958,10,1,0.0
27749,27749,2019-10-17 01:15:00,0.0,11.906,0.0,0.958,10,1,0.0
27750,27750,2019-10-17 01:30:00,0.0,11.906,0.0,0.958,10,1,0.0
27751,27751,2019-10-17 01:45:00,0.0,11.906,0.0,0.958,10,1,0.0
27752,27752,2019-10-17 02:00:00,0.0,11.807,0.0,0.748,10,2,0.0
27753,27753,2019-10-17 02:15:00,0.0,11.807,0.0,0.748,10,2,0.0
27754,27754,2019-10-17 02:30:00,0.0,11.807,0.0,0.748,10,2,0.0
27755,27755,2019-10-17 02:45:00,0.0,11.807,0.0,0.748,10,2,0.0
27756,27756,2019-10-17 03:00:00,0.0,11.438,0.0,0.849,10,3,0.0
27757,27757,2019-10-17 03:15:00,0.0,11.438,0.0,0.849,10,3,0.0
27758,27758,2019-10-17 03:30:00,0.0,11.438,0.0,0.849,10,3,0.0
27759,27759,2019-10-17 03:45:00,0.0,11.438,0.0,0.849,10,3,0.0
27760,27760,2019-10-17 04:00:00,0.0,11.276,0.0,0.932,10,4,0.0
27761,27761,2019-10-17 04:15:00,0.0,11.276,0.0,0.932,10,4,0.0
27762,27762,2019-10-17 04:30:00,0.0,11.276,0.0,0.932,10,4,0.0
27763,27763,2019-10-17 04:45:00,0.0,11.276,0.0,0.932,10,4,0.0
27764,27764,2019-10-17 05:00:00,0.0,11.074,0.183,0.936,10,5,0.0
27765,27765,2019-10-17 05:15:00,0.0,11.074,0.183,0.936,10,5,0.0
27766,27766,2019-10-17 05:30:00,0.0,11.074,0.183,0.936,10,5,0.0
27767,27767,2019-10-17 05:45:00,0.0,11.074,0.183,0.936,10,5,0.0
27768,27768,2019-10-17 06:00:00,320.0,11.22,19.907,0.991,10,6,1.0
27769,27769,2019-10-17 06:15:00,320.0,11.22,19.907,0.991,10,6,1.0
27770,27770,2019-10-17 06:30:00,320.0,11.22,19.907,0.991,10,6,1.0
27771,27771,2019-10-17 06:45:00,320.0,11.22,19.907,0.991,10,6,1.0
27772,27772,2019-10-17 07:00:00,1072.0,11.598,46.25,0.97,10,7,1.0
27773,27773,2019-10-17 07:15:00,1072.0,11.598,46.25,0.97,10,7,1.0
27774,27774,2019-10-17 07:30:00,1072.0,11.598,46.25,0.97,10,7,1.0
27775,27775,2019-10-17 07:45:00,1072.0,11.598,46.25,0.97,10,7,1.0
27776,27776,2019-10-17 08:00:00,3600.0,12.614,118.893,0.715,10,8,1.0
27777,27777,2019-10-17 08:15:00,3600.0,12.614,118.893,0.715,10,8,1.0
27778,27778,2019-10-17 08:30:00,3600.0,12.614,118.893,0.715,10,8,1.0
27779,27779,2019-10-17 08:45:00,3600.0,12.614,118.893,0.715,10,8,1.0
27780,27780,2019-10-17 09:00:00,10152.0,14.91,262.86,0.398,10,9,1.0
27781,27781,2019-10-17 09:15:00,10152.0,14.91,262.86,0.398,10,9,1.0
27782,27782,2019-10-17 09:30:00,10152.0,14.91,262.86,0.398,10,9,1.0
27783,27783,2019-10-17 09:45:00,10152.0,14.91,262.86,0.398,10,9,1.0
27784,27784,2019-10-17 10:00:00,14684.0,17.272,341.172,0.25,10,10,1.0
27785,27785,2019-10-17 10:15:00,14684.0,17.272,341.172,0.25,10,10,1.0
27786,27786,2019-10-17 10:30:00,14684.0,17.272,341.172,0.25,10,10,1.0
27787,27787,2019-10-17 10:45:00,14684.0,17.272,341.172,0.25,10,10,1.0
27788,27788,2019-10-17 11:00:00,20128.0,18.621,417.126,0.121,10,11,1.0
27789,27789,2019-10-17 11:15:00,20128.0,18.621,417.126,0.121,10,11,1.0
27790,27790,2019-10-17 11:30:00,20128.0,18.621,417.126,0.121,10,11,1.0
27791,27791,2019-10-17 11:45:00,20128.0,18.621,417.126,0.121,10,11,1.0
27792,27792,2019-10-17 12:00:00,17608.0,19.01,368.237,0.284,10,12,1.0
27793,27793,2019-10-17 12:15:00,17608.0,19.01,368.237,0.284,10,12,1.0
27794,27794,2019-10-17 12:30:00,17608.0,19.01,368.237,0.284,10,12,1.0
27795,27795,2019-10-17 12:45:00,17608.0,19.01,368.237,0.284,10,12,1.0
27796,27796,2019-10-17 13:00:00,10608.0,18.725,251.206,0.547,10,13,1.0
27797,27797,2019-10-17 13:15:00,10608.0,18.725,251.206,0.547,10,13,1.0
27798,27798,2019-10-17 13:30:00,10608.0,18.725,251.206,0.547,10,13,1.0
27799,27799,2019-10-17 13:45:00,10608.0,18.725,251.206,0.547,10,13,1.0
27800,27800,2019-10-17 14:00:00,3744.0,17.946,115.836,0.662,10,14,1.0
27801,27801,2019-10-17 14:15:00,3744.0,17.946,115.836,0.662,10,14,1.0
27802,27802,2019-10-17 14:30:00,3744.0,17.946,115.836,0.662,10,14,1.0
27803,27803,2019-10-17 14:45:00,3744.0,17.946,115.836,0.662,10,14,1.0
27804,27804,2019-10-17 15:00:00,928.0,16.744,38.563,0.665,10,15,1.0
27805,27805,2019-10-17 15:15:00,928.0,16.744,38.563,0.665,10,15,1.0
27806,27806,2019-10-17 15:30:00,928.0,16.744,38.563,0.665,10,15,1.0
27807,27807,2019-10-17 15:45:00,928.0,16.744,38.563,0.665,10,15,1.0
27808,27808,2019-10-17 16:00:00,0.0,15.145,1.474,0.764,10,16,0.0
27809,27809,2019-10-17 16:15:00,0.0,15.145,1.474,0.764,10,16,0.0
27810,27810,2019-10-17 16:30:00,0.0,15.145,1.474,0.764,10,16,0.0
27811,27811,2019-10-17 16:45:00,0.0,15.145,1.474,0.764,10,16,0.0
27812,27812,2019-10-17 17:00:00,0.0,14.373,0.0,0.687,10,17,0.0
27813,27813,2019-10-17 17:15:00,0.0,14.373,0.0,0.687,10,17,0.0
27814,27814,2019-10-17 17:30:00,0.0,14.373,0.0,0.687,10,17,0.0
27815,27815,2019-10-17 17:45:00,0.0,14.373,0.0,0.687,10,17,0.0
27816,27816,2019-10-17 18:00:00,0.0,13.739,0.0,0.581,10,18,0.0
27817,27817,2019-10-17 18:15:00,0.0,13.739,0.0,0.581,10,18,0.0
27818,27818,2019-10-17 18:30:00,0.0,13.739,0.0,0.581,10,18,0.0
27819,27819,2019-10-17 18:45:00,0.0,13.739,0.0,0.581,10,18,0.0
27820,27820,2019-10-17 19:00:00,0.0,13.336,0.0,0.666,10,19,0.0
27821,27821,2019-10-17 19:15:00,0.0,13.336,0.0,0.666,10,19,0.0
27822,27822,2019-10-17 19:30:00,0.0,13.336,0.0,0.666,10,19,0.0
27823,27823,2019-10-17 19:45:00,0.0,13.336,0.0,0.666,10,19,0.0
27824,27824,2019-10-17 20:00:00,0.0,13.167,0.0,0.788,10,20,0.0
27825,27825,2019-10-17 20:15:00,0.0,13.167,0.0,0.788,10,20,0.0
27826,27826,2019-10-17 20:30:00,0.0,13.167,0.0,0.788,10,20,0.0
27827,27827,2019-10-17 20:45:00,0.0,13.167,0.0,0.788,10,20,0.0
27828,27828,2019-10-17 21:00:00,0.0,13.149,0.0,0.864,10,21,0.0
27829,27829,2019-10-17 21:15:00,0.0,13.149,0.0,0.864,10,21,0.0
27830,27830,2019-10-17 21:30:00,0.0,13.149,0.0,0.864,10,21,0.0
27831,27831,2019-10-17 21:45:00,0.0,13.149,0.0,0.864,10,21,0.0
27832,27832,2019-10-17 22:00:00,0.0,13.017,0.0,0.94,10,22,0.0
27833,27833,2019-10-17 22:15:00,0.0,13.017,0.0,0.94,10,22,0.0
27834,27834,2019-10-17 22:30:00,0.0,13.017,0.0,0.94,10,22,0.0
27835,27835,2019-10-17 22:45:00,0.0,13.017,0.0,0.94,10,22,0.0
27836,27836,2019-10-17 23:00:00,0.0,12.884,0.0,0.987,10,23,0.0
27837,27837,2019-10-17 23:15:00,0.0,12.884,0.0,0.987,10,23,0.0
27838,27838,2019-10-17 23:30:00,0.0,12.884,0.0,0.987,10,23,0.0
27839,27839,2019-10-17 23:45:00,0.0,12.884,0.0,0.987,10,23,0.0
27840,27840,2019-10-18 00:00:00,0.0,12.657,0.0,0.994,10,0,0.0
27841,27841,2019-10-18 00:15:00,0.0,12.657,0.0,0.994,10,0,0.0
27842,27842,2019-10-18 00:30:00,0.0,12.657,0.0,0.994,10,0,0.0
27843,27843,2019-10-18 00:45:00,0.0,12.657,0.0,0.994,10,0,0.0
27844,27844,2019-10-18 01:00:00,0.0,12.371,0.0,0.994,10,1,0.0
27845,27845,2019-10-18 01:15:00,0.0,12.371,0.0,0.994,10,1,0.0
27846,27846,2019-10-18 01:30:00,0.0,12.371,0.0,0.994,10,1,0.0
27847,27847,2019-10-18 01:45:00,0.0,12.371,0.0,0.994,10,1,0.0
27848,27848,2019-10-18 02:00:00,0.0,12.113,0.0,0.993,10,2,0.0
27849,27849,2019-10-18 02:15:00,0.0,12.113,0.0,0.993,10,2,0.0
27850,27850,2019-10-18 02:30:00,0.0,12.113,0.0,0.993,10,2,0.0
27851,27851,2019-10-18 02:45:00,0.0,12.113,0.0,0.993,10,2,0.0
27852,27852,2019-10-18 03:00:00,0.0,12.003,0.0,0.968,10,3,0.0
27853,27853,2019-10-18 03:15:00,0.0,12.003,0.0,0.968,10,3,0.0
27854,27854,2019-10-18 03:30:00,0.0,12.003,0.0,0.968,10,3,0.0
27855,27855,2019-10-18 03:45:00,0.0,12.003,0.0,0.968,10,3,0.0
27856,27856,2019-10-18 04:00:00,0.0,11.732,0.0,0.636,10,4,0.0
27857,27857,2019-10-18 04:15:00,0.0,11.732,0.0,0.636,10,4,0.0
27858,27858,2019-10-18 04:30:00,0.0,11.732,0.0,0.636,10,4,0.0
27859,27859,2019-10-18 04:45:00,0.0,11.732,0.0,0.636,10,4,0.0
27860,27860,2019-10-18 05:00:00,0.0,11.345,0.052,0.383,10,5,0.0
27861,27861,2019-10-18 05:15:00,0.0,11.345,0.052,0.383,10,5,0.0
27862,27862,2019-10-18 05:30:00,0.0,11.345,0.052,0.383,10,5,0.0
27863,27863,2019-10-18 05:45:00,0.0,11.345,0.052,0.383,10,5,0.0
27864,27864,2019-10-18 06:00:00,1824.0,11.575,49.715,0.05,10,6,1.0
27865,27865,2019-10-18 06:15:00,1824.0,11.575,49.715,0.05,10,6,1.0
27866,27866,2019-10-18 06:30:00,1824.0,11.575,49.715,0.05,10,6,1.0
27867,27867,2019-10-18 06:45:00,1824.0,11.575,49.715,0.05,10,6,1.0
27868,27868,2019-10-18 07:00:00,9252.0,12.859,177.329,0.028,10,7,1.0
27869,27869,2019-10-18 07:15:00,9252.0,12.859,177.329,0.028,10,7,1.0
27870,27870,2019-10-18 07:30:00,9252.0,12.859,177.329,0.028,10,7,1.0
27871,27871,2019-10-18 07:45:00,9252.0,12.859,177.329,0.028,10,7,1.0
27872,27872,2019-10-18 08:00:00,16012.0,14.906,300.002,0.369,10,8,1.0
27873,27873,2019-10-18 08:15:00,16012.0,14.906,300.002,0.369,10,8,1.0
27874,27874,2019-10-18 08:30:00,16012.0,14.906,300.002,0.369,10,8,1.0
27875,27875,2019-10-18 08:45:00,16012.0,14.906,300.002,0.369,10,8,1.0
